timestamp,received_timestamp,price,quantity,market,symbol,price_reason
1718485436569,1718485521423.3662,66085.7,0.004,1,B-BTC_USDT,f
1718485436569,1718485521423.3662,66084.4,0.002,1,B-BTC_USDT,f
1718485436569,1718485521423.3665,66084.0,0.002,1,B-BTC_USDT,f
1718485436569,1718485521423.3665,66083.8,0.002,1,B-BTC_USDT,f
1718485436542,1718485521396.3665,66086.4,0.018,1,B-BTC_USDT,f
1718485436573,1718485521427.368,66083.5,0.005,1,B-BTC_USDT,f
1718485436742,1718485521596.3696,66083.5,0.005,1,B-BTC_USDT,f
1718485436943,1718485521797.3716,66083.5,0.005,1,B-BTC_USDT,f
1718485437142,1718485521996.3735,66083.5,0.005,1,B-BTC_USDT,f
1718485437342,1718485522196.3755,66083.5,0.005,1,B-BTC_USDT,f
1718485438788,1718485523642.3901,66083.6,0.248,0,B-BTC_USDT,f
1718485438939,1718485523793.3916,66083.5,0.022,1,B-BTC_USDT,f
1718485440542,1718485525396.4075,66083.5,0.01,1,B-BTC_USDT,f
1718485442786,1718485527640.43,66083.5,0.002,1,B-BTC_USDT,f
1718485443849,1718485528703.4407,66083.5,0.006,1,B-BTC_USDT,f
1718485444180,1718485529034.4438,66083.5,0.152,1,B-BTC_USDT,f
1718485444322,1718485529176.445,66083.5,0.004,1,B-BTC_USDT,f
1718485444455,1718485529309.4468,66083.6,0.01,0,B-BTC_USDT,f
1718485444722,1718485529576.4495,66083.5,0.003,1,B-BTC_USDT,f
1718485445316,1718485530170.4553,66083.6,0.012,0,B-BTC_USDT,f
1718485445510,1718485530364.4573,66083.5,0.006,1,B-BTC_USDT,f
1718485446147,1718485531001.4636,66083.6,0.002,0,B-BTC_USDT,f
1718485446307,1718485531161.464,66083.5,0.015,1,B-BTC_USDT,f
1718485446353,1718485531207.4658,66083.6,0.029,0,B-BTC_USDT,f
1718485447736,1718485532590.4795,66083.6,0.002,0,B-BTC_USDT,f
1718485447911,1718485532765.4812,66083.5,0.01,1,B-BTC_USDT,f
1718485448272,1718485533126.4849,66083.5,0.012,1,B-BTC_USDT,f
1718485448879,1718485533733.49,66083.6,0.01,0,B-BTC_USDT,f
1718485448939,1718485533793.4915,66083.5,0.002,1,B-BTC_USDT,f
1718485449197,1718485534051.4941,66083.5,0.002,1,B-BTC_USDT,f
1718485449498,1718485534352.497,66083.6,0.014,0,B-BTC_USDT,f
1718485450443,1718485535297.5066,66083.5,0.003,1,B-BTC_USDT,f
1718485450762,1718485535616.5098,66083.6,0.026,0,B-BTC_USDT,f
1718485451810,1718485536664.5203,66083.6,0.01,0,B-BTC_USDT,f
1718485453459,1718485538313.5366,66083.5,0.018,1,B-BTC_USDT,f
1718485454141,1718485538995.5437,66083.5,0.002,1,B-BTC_USDT,f
1718485454719,1718485539573.5493,66083.5,0.007,1,B-BTC_USDT,f
1718485664724,1718485749580.651,66105.9,0.003,1,B-BTC_USDT,f
1718485665282,1718485750138.655,66106.0,0.098,0,B-BTC_USDT,f
1718485665534,1718485750390.659,66106.0,0.633,0,B-BTC_USDT,f
1718485665872,1718485750728.6604,66105.9,0.003,1,B-BTC_USDT,f
1718485665973,1718485750829.6619,66105.9,0.003,1,B-BTC_USDT,f
1718485666203,1718485751059.6648,66106.0,0.025,0,B-BTC_USDT,f
1718485666279,1718485751135.665,66105.9,0.019,1,B-BTC_USDT,f
1718485666690,1718485751546.6702,66105.9,0.003,1,B-BTC_USDT,f
1718485667325,1718485752181.6753,66106.0,0.002,0,B-BTC_USDT,f
1718485667748,1718485752604.679,66106.0,0.015,0,B-BTC_USDT,f
1718485667827,1718485752683.6816,66105.9,0.004,1,B-BTC_USDT,f
